ross_inc_id,sitnum,time_since_disco,ic_name
132213,8,10,jeff pendleton
132213,9,11,jeff pendleton
132213,10,12,jeff pendleton
132213,11,13,jeff pendleton
132213,12,14,jeff pendleton
132213,13,15,jeff pendleton
132213,14,16,jeff pendleton
132213,15,17,jeff pendleton
132213,16,18,jeff pendleton
132213,17,19,jeff pendleton
142268,3,4,jeff pendleton
142268,4,5,jeff pendleton
142268,5,6,jeff pendleton
120024,2,5,jeff pendleton
120024,3,6,jeff pendleton
120024,4,7,jeff pendleton
120024,5,8,jeff pendleton
120024,6,9,jeff pendleton
138383,1,3,jeff phillips
158484,1,0,jeff schricker
158484,2,1,jeff schricker
159750,1,1,jeff schricker
159750,2,2,jeff schricker
52338,1,1,jeff sherer
140233,2,1,jeff stowells
107772,1,1,jeff veik
54582,25,25,jeff whitney
54582,26,26,jeff whitney
66897,17,16,jeff whitney
66897,18,17,jeff whitney
66897,19,18,jeff whitney
66897,20,19,jeff whitney
96999,1,0,jeff wilkerson
57448,1,1,jennifer hulme
128301,2,1,jeramie ybright
142709,2,1,jeramie ybright
103578,4,5,jeramie ybright
103578,5,6,jeramie ybright
103578,6,7,jeramie ybright
103578,7,8,jeramie ybright
130344,2,4,jeramie ybright
130344,3,5,jeramie ybright
139445,3,2,jeramie ybright
141599,2,1,jeramie ybright
141599,3,2,jeramie ybright
126389,1,0,jeramie ybright
106517,5,6,jeramie ybright
141200,2,1,jeramie ybright
48170,1,1,jeremy brand
48170,2,2,jeremy brand
141225,1,5,jeremy delack
141318,1,5,jeremy delack
141318,2,6,jeremy delack
116633,1,4,jeremy human
130535,1,5,jeremy human
131665,2,15,jeremy human
131665,3,33,jeremy human
131665,4,37,jeremy human
131665,5,38,jeremy human
49189,1,1,jeremy joosee
53356,3,6,jeremy kiesling
53356,4,7,jeremy kiesling
53356,5,8,jeremy kiesling
53356,6,9,jeremy kiesling
53356,7,10,jeremy kiesling
53356,8,11,jeremy kiesling
145531,2,2,jeremy lusher
126250,1,1,jerrod montoya
71654,1,1,jerry burke
107599,2,1,jerry burke
145977,1,3,jerry chonka
145977,2,4,jerry chonka
93306,1,27,jerry chonka
93306,2,28,jerry chonka
93306,3,29,jerry chonka
93306,4,30,jerry chonka
93306,5,67,jerry chonka
113924,1,1,jerry chonka
113924,2,2,jerry chonka
147391,2,1,jerry kearns
62225,3,2,jerry mcgowan
62225,4,3,jerry mcgowan
62225,5,4,jerry mcgowan
62225,6,5,jerry mcgowan
144343,4,5,jerry mcgowan
144343,5,6,jerry mcgowan
144343,6,7,jerry mcgowan
144343,7,8,jerry mcgowan
144343,8,9,jerry mcgowan
144343,9,10,jerry mcgowan
144343,10,11,jerry mcgowan
144343,11,12,jerry mcgowan
144343,12,13,jerry mcgowan
144343,13,14,jerry mcgowan
144343,14,15,jerry mcgowan
144343,15,16,jerry mcgowan
144343,16,17,jerry mcgowan
144343,17,18,jerry mcgowan
132853,1,2,jerry mcgowan
132853,2,3,jerry mcgowan
132853,3,4,jerry mcgowan
132853,4,5,jerry mcgowan
132853,5,6,jerry mcgowan
130762,2,11,jerry strebel
130762,3,12,jerry strebel
147745,1,0,jerry wheeless
113038,1,0,jerry wheeless
113038,2,1,jerry wheeless
113038,3,2,jerry wheeless
113038,4,3,jerry wheeless
143194,1,0,jess  bohnsack
143194,2,1,jess  bohnsack
71081,1,1,jess neville
144294,1,1,jess register
144294,2,2,jess register
144294,3,3,jess register
55031,18,18,jess secrest
104565,3,9,jess secrest
54863,2,2,jess secrest
54863,3,3,jess secrest
54863,4,4,jess secrest
54863,5,5,jess secrest
54863,6,6,jess secrest
54863,7,7,jess secrest
54863,8,8,jess secrest
54863,9,9,jess secrest
52814,3,2,jess secrest
52814,4,3,jess secrest
133304,1,5,jess secrest
76278,1,2,jess secrest
76278,2,3,jess secrest
76278,3,4,jess secrest
57101,28,27,jess secrest
57101,29,28,jess secrest
117117,4,3,jess secrest
117117,5,4,jess secrest
117117,6,5,jess secrest
117117,7,6,jess secrest
131761,1,9,jesse causer
162185,1,10,jesse kurpius
162185,2,11,jesse kurpius
162185,3,12,jesse kurpius
162185,4,13,jesse kurpius
162185,5,14,jesse kurpius
162185,6,15,jesse kurpius
162185,7,16,jesse kurpius
162185,8,17,jesse kurpius
162185,9,18,jesse kurpius
57152,1,1,jesse olson
70847,2,2,jim barry
70847,3,3,jim barry
70847,4,4,jim barry
70847,5,5,jim barry
70847,6,6,jim barry
70847,1,1,jim berry
72235,1,0,jim blair
58256,1,0,jim clapperton
58256,2,1,jim clapperton
47819,1,0,jim dixon
47819,2,1,jim dixon
118177,2,2,jim edgren
121828,1,1,jim edgren
121828,2,2,jim edgren
140923,1,1,jim etshokin
106009,1,1,jim etshokin
110029,1,1,jim etshokin
156744,1,0,jim genung
162565,3,2,jim grant
162565,4,3,jim grant
162565,5,4,jim grant
162565,6,5,jim grant
162565,7,6,jim grant
162565,8,7,jim grant
107505,1,0,jim hall
107537,2,1,jim hall
59993,2,1,jim hall
70160,1,0,jim hampton 
160232,1,0,jim harrington
107494,1,4,jim harrington
130729,1,5,jim harrington
130729,2,12,jim harrington
122963,1,0,jim harris
67016,1,1,jim harrington
67016,1,1,ty bryson
67016,2,2,jim harrington
67016,2,2,ty bryson
67016,3,3,jim harrington
67016,3,3,ty bryson
132144,15,25,jim hinds
132144,16,26,jim hinds
132144,17,27,jim hinds
47917,1,0,jim mc bride
146725,1,1,jim nichols
146725,2,2,jim nichols
57365,2,1,jim nichols
144346,21,28,jim reuter
144346,22,29,jim reuter
144346,23,30,jim reuter
144346,24,31,jim reuter
144346,25,32,jim reuter
144346,26,50,jim reuter
144346,27,51,jim reuter
144346,28,52,jim reuter
144346,29,53,jim reuter
144346,30,54,jim reuter
131243,10,10,jim reuter
131243,11,11,jim reuter
131243,12,12,jim reuter
131243,13,13,jim reuter
78578,15,40,jim rice
54118,1,0,jim rodriquez
143527,2,1,jim shultz
143527,3,2,jim shultz
147554,2,1,jim smith
147554,3,2,jim smith
132975,2,1,jim smith
96440,2,2,jim smith
53164,2,1,jim smith
105791,1,2,jim smith
105791,2,3,jim smith
133442,5,6,jim smith
96440,3,3,jim smith
59993,3,2,jim smith
59993,3,2,john tripp
59993,4,3,jim smith
59993,4,3,john tripp
105791,3,4,jim smith  stephen scruton
96440,4,4,jim smith
96440,4,4,alan courier
96440,5,5,jim smith
96440,5,5,alan courier
96440,6,6,jim smith
96440,6,6,alan courier
71551,3,2,jim smith
71551,3,2,bob bell
71551,4,3,jim smith
71551,4,3,bob bell
71551,5,4,jim smith
71551,5,4,bob bell
54735,1,0,jim sweet
58254,2,1,jim sweet
125275,21,28,jim thomas
125275,22,29,jim thomas
125275,23,30,jim thomas
125275,24,31,jim thomas
125275,25,32,jim thomas
125275,26,33,jim thomas
125275,27,34,jim thomas
125275,28,35,jim thomas
125275,29,36,jim thomas
125275,30,37,jim thomas
146439,1,1,jim valentine
146439,2,2,jim valentine
131029,2,1,jim vierra
156789,1,1,jim williams
70739,1,0,jim wright
102834,1,0,jim yearwood
59010,1,0,jim yearwood
59010,2,1,jim yearwood
70989,1,0,jimmy nicholas
59299,1,0,joe anelli
59299,2,1,joe anelli
58800,1,1,joe anelli
55531,1,0,joe anelli
154307,1,1,joe brabender
162206,1,0,joe brinkley
162206,2,1,joe brinkley
162206,3,2,joe brinkley
162206,4,3,joe brinkley
162206,5,4,joe brinkley
55594,1,1,joe fording
55594,2,2,joe fording
55594,2,2,jim urresti
55594,3,3,joe fording
55594,3,3,jim urresti
55594,4,4,joe fording
55594,4,4,jim urresti
107131,1,17,joe harris
107131,2,19,joe harris
107131,3,24,joe harris
107131,4,25,joe harris
107131,5,26,joe harris
107131,6,28,joe harris
107131,7,33,joe harris
160431,1,3,joe heisel
141978,2,1,joe hernandez
106881,1,0,joe hernandez
75108,1,1,joe krish
109023,1,1,joe krish
109023,2,2,joe krish
109023,3,3,joe krish
109023,4,4,joe krish
117117,1,0,joe krish
117117,2,1,joe krish
117117,3,2,joe krish
56056,2,1,joe lowe
56056,3,2,joe lowe
56056,4,3,joe lowe
134890,1,1,joe lowe
134890,2,2,joe lowe
52677,1,0,joe lowe
52677,2,1,joe lowe
52677,3,2,joe lowe
54103,1,1,joe lowe
54103,2,2,joe lowe
54103,3,3,joe lowe
54103,4,4,joe lowe
139803,3,2,joe lowe
139450,3,3,joe lowe
139450,4,4,joe lowe
139450,5,5,joe lowe
131601,4,4,joe lowe
131601,5,5,joe lowe
131601,6,6,joe lowe
134441,8,38,joe macias
104576,2,1,joe molhoek
104576,3,2,joe molhoek
145139,2,2,joe molhoek
145139,3,3,joe molhoek
145139,4,4,joe molhoek
145139,5,5,joe molhoek
145990,2,2,joe molhoek
145990,3,3,joe molhoek
145990,4,4,joe molhoek
145990,5,5,joe molhoek
145990,6,6,joe molhoek
145990,7,7,joe molhoek
144661,2,1,joe molhoek
144661,3,2,joe molhoek
57910,4,6,joe molhoek
57910,5,7,joe molhoek
57910,6,8,joe molhoek
57910,7,9,joe molhoek
57910,8,10,joe molhoek
57910,9,11,joe molhoek
57910,10,12,joe molhoek
149318,1,2,joe morris
99955,1,2,joe morris
125906,1,12,joe reinarz
125275,1,8,joe reinarz
125275,2,9,joe reinarz
125275,3,10,joe reinarz
125275,4,11,joe reinarz
125275,5,12,joe reinarz
125275,6,13,joe reinarz
109419,1,0,joe reinarz
75338,1,18,joe reinarz
75338,2,19,joe reinarz
75338,3,20,joe reinarz
75338,4,21,joe reinarz
75338,5,22,joe reinarz
60740,4,9,joe reinarz
60740,5,15,joe reinarz
81438,1,7,joe reinarz
81438,2,8,joe reinarz
138421,2,2,joe reinarz
138421,3,3,joe reinarz
138421,4,4,joe reinarz
138421,5,5,joe reinarz
138421,6,6,joe reinarz
138421,7,7,joe reinarz
138421,8,8,joe reinarz
139721,2,6,joe reinarz
139721,3,7,joe reinarz
139721,4,8,joe reinarz
139721,5,9,joe reinarz
139721,6,10,joe reinarz
70229,4,4,joe reinarz
70229,5,5,joe reinarz
70229,6,6,joe reinarz
70229,7,7,joe reinarz
127244,1,4,joe reinarz
127244,2,5,joe reinarz
127244,3,6,joe reinarz
127244,4,7,joe reinarz
127244,5,8,joe reinarz
127244,6,9,joe reinarz
127244,7,10,joe reinarz
127244,8,11,joe reinarz
127244,9,12,joe reinarz
127244,10,13,joe reinarz
57881,6,6,joe reinarz
57881,7,7,joe reinarz
117745,2,1,joe reyes
109200,1,1,joe reyes
145533,3,5,joe rogan
145533,4,6,joe rogan
145533,5,7,joe rogan
145533,6,8,joe rogan
162176,2,3,joe rogan
162176,3,4,joe rogan
163330,1,1,joe suarez
163330,2,2,joe suarez
163330,3,3,joe suarez
163330,4,4,joe suarez
163330,5,5,joe suarez
163330,6,6,joe suarez
163330,7,7,joe suarez
120890,1,1,joe waterman
120890,2,2,joe waterman
68866,2,1,joe waterman
68866,3,2,joe waterman
140874,1,1,jon agner
54557,1,1,john barborinas
50390,1,1,john bragg
51538,2,1,john bronson
67981,2,2,john bronson
122468,1,1,john bronson
138176,1,2,john bronson
68758,1,0,john bronson and ray lovett
164161,1,0,john carothers
164161,2,1,john carothers
107037,1,3,john cervantes
132229,1,2,john cody montgomery
120812,1,0,john eddy - fire
103783,1,5,john garrett
131665,1,7,john garrett
149505,1,0,john holmes
125191,21,21,john howard
141008,1,0,john huston
145585,1,2,john johanson
96569,1,1,john kidd
96569,2,2,john kidd
121828,3,3,john kidd
121828,4,4,john kidd
159315,3,2,john kidd
159315,4,3,john kidd
159315,5,4,john kidd
117553,4,3,john kidd
140910,3,3,john kidd
140910,4,4,john kidd
140910,5,5,john kidd
118090,1,0,john lane
134036,1,0,john lane
83938,1,0,john lane
120253,1,2,john lee
122340,2,4,john martinez
122340,3,5,john martinez
122340,4,12,john martinez
116574,1,1,john mccoy
157964,1,0,john mitchell
124609,1,0,john mohan
112813,1,1,john moncure
113790,1,2,john montoya
113790,2,3,john montoya
113790,3,4,john montoya
113807,1,4,john montoya
113807,2,5,john montoya
124928,1,2,john nobles
124928,2,3,john nobles
124928,3,4,john nobles
126749,2,1,john pierson
158715,2,2,john philbin
158715,3,3,john philbin
124908,2,4,john philbin
124908,3,5,john philbin
125657,2,1,john philbin
125657,3,2,john philbin
157185,1,1,john philbin
157185,2,2,john philbin
146062,4,4,john philbin
146062,5,5,john philbin
141053,3,3,john philbin
141053,4,4,john philbin
141053,5,5,john philbin
141053,6,6,john philbin
141053,7,7,john philbin
141053,8,8,john philbin
156211,17,18,john pierson
156211,18,19,john pierson
156211,19,20,john pierson
126464,2,2,john pierson
126464,3,3,john pierson
126464,4,4,john pierson
126464,5,5,john pierson
155451,3,2,john pierson
155451,4,3,john pierson
155451,5,4,john pierson
155451,6,5,john pierson
155451,7,6,john pierson
155451,8,7,john pierson
155451,9,8,john pierson
155451,10,9,john pierson
124435,2,1,john pierson
124435,3,2,john pierson
124435,4,3,john pierson
127352,3,3,john pierson
127352,4,4,john pierson
127352,5,5,john pierson
125311,4,3,john pierson
125311,5,4,john pierson
125311,6,5,john pierson
157959,3,3,john pine
134661,1,1,john pitts
134661,2,2,john pitts
95995,1,0,john poet
95995,2,1,john poet
95995,3,2,john poet
57365,1,0,john pollard
115713,1,1,john ramsay
121122,1,1,john ramsay
152263,1,1,john ramsay
73498,1,2,john ramsay
129410,1,2,john szulc
54052,1,0,john tripp
62165,2,1,john tripp
147745,5,4,john truett
147745,6,5,john truett
67981,1,1,john vinson
57219,1,0,john wells
57219,2,1,john wells
59717,1,0,john wells
71781,2,1,john wells
71781,3,2,john wells
132079,1,1,jonathan palma
140260,1,0,jon abell
156211,1,2,jon agner
156211,2,3,jon agner
164416,1,2,jon king
103335,1,2,jon lee
145847,1,0,jon lucas
145847,3,2,jon lucas
146062,1,1,jon mclaughlin
132740,1,8,jon miles
132740,2,11,jon miles
156588,1,0,jon palma
157933,1,1,jon palma
157933,2,2,jon palma
157933,3,3,jon palma
160412,1,0,jon palma
157756,1,0,jon palma
157756,2,1,jon palma
96574,1,2,jon payne
147546,1,3,jon rupp
134686,1,0,jonathan palma
134686,2,1,jonathan palma
53356,1,3,joseph aragon
53356,2,5,joseph aragon
158809,3,7,joseph mizer
158809,4,8,joseph mizer
167192,1,3,joseph smith
167192,2,4,joseph smith
167192,3,5,joseph smith
167192,4,6,joseph smith
116599,1,1,josh brinkley
142269,1,1,josh brinkley
85159,1,1,josh brinkley
143663,1,0,josh brinkley
143663,2,1,josh brinkley
144101,1,1,josh brinkley
89048,1,0,josh brinkley
89048,2,1,josh brinkley
145401,1,0,josh brinkley
60149,1,0,josh brinkley
60149,2,1,josh brinkley
84358,1,5,josh erickson
157161,2,2,josh graham
157161,1,1,josh graham
163071,1,0,josh harvey
53892,1,0,josh henry
127262,1,1,"josh klair, -t"
127262,2,2,"josh klair, -t"
159796,1,1,josh lambert
128755,1,10,josh miller
128755,2,13,josh miller
128755,3,14,josh miller
128755,4,16,josh miller
128755,5,17,josh miller
142363,1,0,josh renz
162895,1,0,josh renz
145689,2,2,josh tibbetts
145689,3,3,josh tibbetts
62788,1,1,josh wall
62788,2,2,josh wall
159125,3,3,josh warden
160036,1,1,juaquin marquez
125434,1,1,jude acosta
132077,1,2,julio robeson
131253,1,1,justin curtis
118375,1,1,justin freeman
109232,1,3,justin freeman
144519,1,1,justin horn
144519,2,2,justin horn
162578,1,2,justin kaber
143609,1,0,justin kincaid
143609,2,1,justin kincaid
143609,3,2,justin kincaid
131117,1,1,justin schellenberg
131117,2,2,justin schellenberg
131117,3,3,justin schellenberg
55584,3,5,juston brollier
55584,4,6,juston brollier
55584,5,7,juston brollier
55584,6,8,juston brollier
149488,1,1,jw mccoy
149488,2,2,jw mccoy
158201,1,0,jw mccoy
158201,2,1,jw mccoy
145200,1,1,jw mccoy
145200,2,2,jw mccoy
145200,3,3,jw mccoy
165045,1,1,jw mccoy
109624,3,4,"swartzlander, risling"
109624,4,5,"swartzlander, risling"
147622,1,0,karl witz
70039,1,0,keith adams
160946,5,12,keith burnette
160946,6,13,keith burnette
160946,7,14,keith burnette
132839,1,1,keith callison
144346,7,14,keith van broeke
144346,8,15,keith van broeke
144346,9,16,keith van broeke
144346,10,17,keith van broeke
144346,11,18,keith van broeke
144346,12,19,keith van broeke
144346,13,20,keith van broeke
144346,14,21,keith van broeke
144346,15,22,keith van broeke
144346,16,23,keith van broeke
144346,17,24,keith van broeke
144346,18,25,keith van broeke
144346,19,26,keith van broeke
144346,20,27,keith van broeke
125657,1,0,keith van broeke
132217,1,2,kelly boyd
132217,2,4,kelly boyd
132217,3,6,kelly boyd
63026,1,1,kelly cagle
117258,3,2,kelly cornwall
117258,4,3,kelly cornwall
117258,5,4,kelly cornwall
62178,1,0,kelly zombro
71744,1,0,ken kempter
159313,2,1,ken kempter
78098,1,1,ken decker
78098,2,2,ken decker
148868,1,1,ken decker
148868,2,2,ken decker
48481,1,0,ken gordon
146554,1,1,ken gordon
146554,2,2,ken gordon
146554,3,3,ken gordon
146554,4,5,ken gordon
146554,5,6,ken gordon
150101,1,0,ken kempter
125271,1,0,ken kempter
125271,2,1,ken kempter
162208,1,1,ken parks
54792,4,5,ken paul
54792,5,6,ken paul
54792,6,7,ken paul
57357,3,2,ken paul
57357,4,3,ken paul
57357,5,4,ken paul
57357,6,5,ken paul
57357,7,6,ken paul
57357,8,7,ken paul
57357,9,8,ken paul
57357,10,9,ken paul
132014,1,1,ken rodgers
132014,2,2,ken rodgers
132241,1,3,ken rodgers
132241,2,7,ken rodgers
78098,3,3,ken thompson
117894,2,2,ken tolen
117894,3,3,ken tolen
162169,1,0,ken wright
138237,1,0,kendal wilson
138237,2,1,kendal wilson
124212,2,1,kendal wilson
124212,3,2,kendal wilson
70454,1,1,kenneth foran
49537,1,1,kenneth gordon
151347,1,0,kenny foran
151347,2,1,kenny foran
151347,3,2,kenny foran
152253,1,0,kenny foran
155330,1,2,kenny foran
65099,3,3,kenny jaramillo
106866,3,2,kent swartzlander
117894,4,4,kent swartzlander
108861,2,1,kent swartzlander
108861,3,2,kent swartzlander
60010,2,4,kent swartzlander
60010,3,5,kent swartzlander
60010,4,6,kent swartzlander
93073,3,2,kent swartzlander
59010,3,2,kent swartzlander
52594,2,1,kent swartzlander
49945,1,1,kerry clark
123867,1,1,kerry clark
123868,1,0,kerry clark
123868,2,1,kerry clark
106162,1,1,kerry stevens
106162,2,2,kerry stevens
106162,3,7,kerry stevens
158577,2,2,kevin cahill
158577,3,3,kevin cahill
158577,4,4,kevin cahill
156688,1,0,kevin cahill
156688,2,1,kevin cahill
156688,3,2,kevin cahill
149008,1,1,kevin gaines
153310,1,0,kevin gaines
153310,2,1,kevin gaines
153310,3,2,kevin gaines
94782,1,0,kevin greenhalgh
94782,2,21,kevin greenhalgh
94782,3,28,kevin greenhalgh
57936,1,0,kevin hillard
57936,2,1,kevin hillard
75163,1,1,kevin joseph
75163,2,2,kevin joseph
162753,1,2,kevin mcphee
162753,2,3,kevin mcphee
164848,2,1,kevin smith
164848,3,2,kevin smith
121212,1,0,kevin stock
121212,2,1,kevin stock
121212,3,2,kevin stock
121212,4,3,kevin stock
157131,1,1,kevin thompson
159641,1,2,kevin tveidt
159641,2,3,kevin tveidt
159641,3,5,kevin tveidt
159641,4,6,kevin tveidt
159641,5,7,kevin tveidt
159641,6,9,kevin tveidt
159641,7,10,kevin tveidt
58346,3,3,kim martin
58346,4,4,kim martin
58346,5,5,kim martin
58346,6,6,kim martin
58346,7,7,kim martin
58346,8,8,kim martin
58346,9,9,kim martin
58346,10,10,kim martin
58346,11,11,kim martin
58346,12,12,kim martin
55348,4,3,kim martin
53021,2,2,kim martin
53021,3,3,kim martin
53021,4,4,kim martin
53021,5,5,kim martin
53021,6,6,kim martin
77900,4,8,kim soper
77900,5,9,kim soper
77900,6,10,kim soper
77900,7,11,kim soper
77900,8,12,kim soper
77900,9,13,kim soper
77900,10,14,kim soper
77900,11,15,kim soper
77900,12,16,kim soper
77900,13,17,kim soper
77900,14,18,kim soper
77900,15,19,kim soper
77900,16,20,kim soper
77900,17,21,kim soper
77900,18,22,kim soper
69706,1,0,kim thompson
108918,1,0,kim thompson
108918,2,1,kim thompson
144519,3,3,kip colby
144519,4,4,kip colby
115814,1,0,kip goff
159803,2,2,kip goff
159989,1,1,kirby arrive
159989,2,2,kirby arrive
126735,1,1,kirk naegle
88358,3,2,kirks & knutson
52594,1,0,kit bailey
121966,2,1,knudson &  hunter
121966,3,2,knudson &  hunter
55582,46,50,knute olson
55582,47,51,knute olson
55582,48,52,knute olson
55582,49,53,knute olson
55582,50,54,knute olson
55582,51,55,knute olson
55582,52,56,knute olson
55582,53,59,knute olson
55630,3,2,dennis konrad
126555,3,2,kris butler
70842,1,3,kris condos
71824,2,1,kris condos
99493,1,2,kris wilson
164323,1,7,kris wilson
164323,2,8,kris wilson
164323,3,9,kris wilson
141338,1,0,kris wilson
125821,1,0,krn bc-
125821,1,0,sqf bc-
48567,1,0,kurt radcliff
146188,1,0,kurt rohrbach
55819,1,1,kurt thiel
55819,2,2,kurt thiel
145777,1,0,kyle bigler
55493,1,1,kyle blackburn
55493,2,2,kyle blackburn
109505,1,0,kyle cannon
109505,2,2,kyle cannon
109505,3,3,kyle cannon
107472,1,24,kyle cannon
107472,2,25,kyle cannon
131921,1,2,kyle inabnit
131921,2,3,kyle inabnit
131921,3,5,kyle inabnit
159641,8,11,kyle inabnit
159641,9,12,kyle inabnit
159641,10,13,kyle inabnit
147482,1,1,kyle johnson
129824,1,0,kyle krache
129824,2,1,kyle krache
145986,1,1,kyle krache
113948,1,0,kyle sahd
113948,2,2,kyle sahd
155451,2,1,kyle sahd
155599,2,1,kyle sahd
52694,1,0,kyle sahd
52694,2,1,kyle sahd
52694,3,2,kyle sahd
104624,1,1,kyle teel
104624,2,2,kyle teel
62851,1,2,lance elmore
71773,2,1,lance honda
121428,1,0,lance wollebaek
121428,1,0,mike watson
157616,1,0,landon rowley
126175,1,1,larry ashley
167988,1,1,larry blythe
167988,1,1,mario esquivel
133002,1,17,larry chinana
133002,2,18,larry chinana
60089,1,0,larry craggs
118254,1,0,larry craggs
108861,1,0,larry craggs
116751,1,0,larry fransen
116751,2,1,larry fransen
62725,1,2,larry holsomback
71824,1,0,larry martinez
146224,2,2,larry nickey
146224,3,3,larry nickey
146224,4,4,larry nickey
162753,3,4,larry nickey
162753,4,5,larry nickey
162753,5,6,larry nickey
162753,6,7,larry nickey
162753,7,8,larry nickey
162753,8,9,larry nickey
122340,1,3,larry panana
133144,1,1,larry pingle
133144,2,2,larry pingle
70995,4,3,larry raley
68088,2,2,larry raley
57101,5,4,larry raley
57101,6,5,larry raley
57101,7,6,larry raley
57101,8,7,larry raley
57101,9,8,larry raley
57101,10,9,larry raley
57101,11,10,larry raley
57101,12,11,larry raley
57101,13,12,larry raley
48942,5,5,larry raley
48942,6,6,larry raley
48942,7,7,larry raley
48942,8,8,larry raley
48942,9,9,larry raley
125525,1,2,larry smith
125525,2,3,larry smith
125525,3,4,larry smith
125525,4,5,larry smith
125525,5,6,larry smith
126868,1,18,larry smith
126868,2,19,larry smith
126868,3,20,larry smith
126868,4,21,larry smith
126868,5,22,larry smith
126868,6,24,larry smith
126868,7,25,larry smith
126868,8,26,larry smith
126868,9,27,larry smith
126868,10,28,larry smith
126868,11,29,larry smith
126868,12,30,larry smith
127718,1,1,larry smith
127718,2,2,larry smith
145425,1,2,larry smith
145425,2,3,larry smith
104264,1,0,larry smith
104507,1,0,larry smith
104507,2,1,larry smith
77900,19,23,larry svalberg
77900,20,24,larry svalberg
77900,21,25,larry svalberg
77900,22,26,larry svalberg
77900,23,27,larry svalberg
77900,24,28,larry svalberg
77900,25,29,larry svalberg
77900,26,30,larry svalberg
77900,27,31,larry svalberg
77900,28,32,larry svalberg
77900,29,33,larry svalberg
80188,5,9,larry svalberg
80188,6,10,larry svalberg
80188,7,11,larry svalberg
80188,8,12,larry svalberg
80188,9,13,larry svalberg
80188,10,14,larry svalberg
109177,3,3,larry svalberg
66904,1,1,larry trapp
141201,2,1,lathan johnson
141201,3,2,lathan johnson
138075,1,0,lathe evans
138075,2,1,lathe evans
155477,1,1,lathe evans
155477,2,2,lathe evans
53427,3,2,lawrence garcia
53427,4,3,lawrence garcia
156203,1,2,layton baylish
156203,2,3,layton baylish
156203,3,4,layton baylish
101174,3,4,layton baylish
101174,4,6,layton baylish
71792,1,2,layton baylish
145608,1,3,lee freeman
135201,3,8,lee nelson
135201,4,9,lee nelson
135201,5,11,lee nelson
135201,6,12,lee nelson
61698,1,0,leif meadows
61698,2,1,leif meadows
152440,1,0,leif meadows
152440,2,1,leif meadows
152440,3,2,leif meadows
152440,4,3,leif meadows
55847,3,5,leland black
55847,4,7,leland black
143773,4,6,leland hunter
143773,5,7,leland hunter
143773,6,8,leland hunter
143773,7,9,leland hunter
138559,2,1,leland hunter
138559,3,2,leland hunter
138559,4,3,leland hunter
70160,2,1,leland hunter
110332,2,2,leland pellman
156964,1,2,lemual juan
162565,1,0,len young
145533,1,1,leon dickson
104204,3,7,leroy brown
104026,1,28,leroy holguin
145144,3,3,levi ahlvers
145144,4,4,levi ahlvers
145144,5,5,levi ahlvers
143625,1,1,levi hein
108952,3,2,vanden bossche
55111,1,0,lewis holt
55111,2,2,lewis holt
55111,3,3,lewis holt
142048,1,3,"lewis, bret"
142048,2,4,"lewis, bret"
142048,3,5,"lewis, bret"
162708,1,1,lincoln peters
80188,1,1,linda chappell
80188,2,4,linda chappell
80188,3,7,linda chappell
80188,4,8,linda chappell
70739,2,1,linda green
70739,3,2,linda green
51043,2,1,lindell yoshimura
68133,1,7,lindsay larson
68133,2,8,lindsay larson
68133,3,9,lindsay larson
68133,4,10,lindsay larson
68133,5,11,lindsay larson
68133,6,12,lindsay larson
134684,3,2,linsey neiwert id-bdc
71424,1,0,lisa walker
71424,2,1,lisa walker
71424,3,2,lisa walker
117148,1,1,lonnie click
129457,2,10,lonnie newton
118090,2,1,loring buchwald
147554,1,0,loring buchwald
148666,1,0,louis janis
154706,1,0,louis prevatke
154706,2,1,louis prevatke
53021,1,1,lucus santio
146208,1,6,luke brown
132839,2,2,luke kendall
73869,1,1,lyn rambo
73869,2,2,lyn rambo
73869,3,3,lyn rambo
73869,4,4,lyn rambo
73869,5,5,lyn rambo
73869,6,6,lyn rambo
73869,7,7,lyn rambo
70024,1,0,lyndsay fonger
164087,4,6,"r, white"
132900,1,0,"wakoski, mark peebles,"
133499,2,6,manny mendoza
107215,1,11,manuel martinez
107215,2,13,manuel martinez
107215,3,14,manuel martinez
117672,3,2,manuel mendoza
55957,1,1,marc hamlen
55957,2,2,marc hamlen
55957,3,3,marc hamlen
132054,1,1,marc hamlen
132054,2,2,marc hamlen
133304,2,6,marc hamlen
133304,3,7,marc hamlen
133304,4,8,marc hamlen
133304,5,9,marc hamlen
133304,6,10,marc hamlen
133304,7,11,marc hamlen
137586,1,1,marcus lesbo
60010,1,3,marcus spivey
51538,1,0,mark clere
70583,1,1,mark edria
70583,2,2,mark edria
131535,1,2,mark finnegan
120057,1,0,mark geary
78098,4,4,mark grant
78098,5,5,mark grant
78098,6,6,mark grant
53918,5,4,mark grant
53918,6,5,mark grant
53918,7,6,mark grant
73958,2,2,mark grant
57911,1,3,mark grant
57911,2,4,mark grant
57911,3,5,mark grant
57911,4,6,mark grant
57911,5,7,mark grant
57911,6,8,mark grant
71199,1,2,mark jamieson
71199,2,3,mark jamieson
71199,3,4,mark jamieson
71617,1,1,mark jamieson
71617,2,2,mark jamieson
71617,3,3,mark jamieson
104507,3,2,mark jamieson
104507,4,3,mark jamieson
48067,1,0,mark morales
104006,1,5,mark murrell
104006,2,6,mark murrell
104006,3,7,mark murrell
104006,4,8,mark murrell
